id,blueprint_id,entity_type,entity_schema,data,version,created_at,created_by
0e22356b-3ac8-4d02-9b4f-eb3420f22726,169daade-da09-4763-ab90-4c322308a57a,interviews,hr,"{""id"": ""169daade-da09-4763-ab90-4c322308a57a"", ""rules"": {}, ""module"": ""hr"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""dependent"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""interviews_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-09T15:42:13.348987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""hr.interviews"", ""entity_type"": ""interviews"", ""dependencies"": [], ""display_name"": ""Interviews"", ""jsonb_schema"": {""type"": ""object"", ""required"": [""interviewStatus"", ""appointment""], ""properties"": {""appointment"": {""type"": ""object"", ""required"": [""validDatePeriod""], ""properties"": {""validDatePeriod"": {""type"": ""object"", ""required"": [""start""]}}}, ""interviewStatus"": {""type"": ""string""}}}, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""resolve_parent"", ""entity_schema"": ""hr"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": {""format"": ""INT-{SEQ}"", ""counter_padding"": 5}, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {""staticTabs"": [], ""dynamicTabs"": [{""label"": ""Applications"", ""order"": 1, ""props"": {""tabs"": [], ""filters"": [{""value"": ""application_id"", ""column"": ""id""}], ""entityType"": ""hr.applications""}, ""detailView"": false}]}}",1,2026-02-12 07:41:02.536746+00,6ba504d2-65b7-4018-b8a1-323dd686996c
0eb955f4-54bc-414d-8800-94ba58c38b12,1c43ce9b-cf71-4f64-9d88-47519961fb23,service_assets,crm,"{""id"": ""1c43ce9b-cf71-4f64-9d88-47519961fb23"", ""rules"": {}, ""module"": null, ""status"": ""draft"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-09T15:18:10.849427+00:00"", ""sub_panels"": [], ""ui_general"": {}, ""updated_at"": ""2026-02-09T15:18:10.849427+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""external.service_assets"", ""entity_type"": ""service_assets"", ""dependencies"": [], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""crm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",1,2026-02-12 05:19:08.296066+00,
0eeb7c1e-fda6-4dfd-b1b7-c10c2d5ce008,208a6308-5b97-4f9c-a501-c50d709523d4,users,identity,"{""id"": ""208a6308-5b97-4f9c-a501-c50d709523d4"", ""rules"": {}, ""version"": 4, ""form_type"": ""simple"", ""semantics"": {""context"": {""title"": ""Users"", ""module"": ""identity"", ""status"": ""active""}}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""users_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-14T02:47:45.696948+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""identity.users"", ""entity_type"": ""users"", ""dependencies"": [], ""jsonb_schema"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""identity"", ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",4,2026-02-14 02:47:45.696948+00,
10095b76-c447-4186-be5a-f71133a9db58,494ba6d6-63d7-4580-b533-ab33a4323af5,team_payroll,analytics,"{""id"": ""494ba6d6-63d7-4580-b533-ab33a4323af5"", ""rules"": {}, ""module"": ""analytics"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {""domain"": ""analytics"", ""keywords"": [""team"", ""payroll"", ""compensation"", ""wages""], ""description"": ""Team-level payroll aggregation data."", ""example_questions"": [""Show team payroll"", ""List compensation by team""]}, ""ui_config"": {}, ""created_at"": ""2026-02-06T02:28:11.98248+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""tableview"", ""global_actions"": [{""form"": ""team_payroll_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""metricsview""]}, ""updated_at"": ""2026-02-06T02:28:11.98248+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""analytics.av_team_payroll_summary"", ""entity_type"": ""team_payroll"", ""dependencies"": [], ""display_name"": ""Team Payroll Distribution"", ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""analytics"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""analytical"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",1,2026-02-08 16:49:22.023183+00,
100d29ae-b64e-4db6-8edd-0e34c2a6741b,7eed730a-eb15-48ba-992f-ea0c56c3f610,partners,external,"{""id"": ""7eed730a-eb15-48ba-992f-ea0c56c3f610"", ""rules"": {}, ""module"": ""external"", ""status"": ""applied"", ""version"": 1, ""semantics"": {""domain"": ""operations"", ""keywords"": [""partner"", ""strategic"", ""alliance"", ""referral""], ""description"": ""Strategic partners and referral organizations."", ""example_questions"": [""List strategic partners"", ""Show alliance records"", ""Find referral partners""]}, ""ui_config"": {}, ""created_at"": ""2026-01-24T05:03:06.997383+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-07T06:22:31.728987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.contacts"", ""entity_type"": ""partners"", ""dependencies"": [""external.contacts"", ""external.accounts"", ""external.user_account_assignments""], ""display_name"": null, ""physical_ddl"": null, ""entity_schema"": ""external"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": null, ""custom_view_sql"": ""\nCREATE OR REPLACE VIEW external.v_partners AS \nSELECT \n    uc.id, uc.organization_id, uc.display_id, uc.name, uc.email, uc.phone, uc.lifecycle_stage, uc.persona_type, uc.status, uc.vertical, uc.vertical_payload, uc.details, \n    ec.account_id, ec.is_partner_delegate, ec.is_primary, ec.company, ec.tags, ec.last_contacted_at, ec.last_engaged_at, \n    a.name AS partner_company, a.domain, a.industry, \n    ua.user_id AS assigned_internal_user, ua.role_in_assignment, ua.functional_role, \n    uc.created_at, uc.updated_at \nFROM unified.contacts uc \nLEFT JOIN external.contacts ec ON ec.id = uc.id \nLEFT JOIN external.accounts a ON a.id = ec.account_id \nLEFT JOIN external.user_account_assignments ua ON ua.account_id = ec.account_id \nWHERE uc.contact_type = 'external' AND uc.lifecycle_stage = 'partner';\n        "", ""partition_filter"": ""contact_type = 'external' AND lifecycle_stage = 'partner'""}",1,2026-02-07 06:22:31.728987+00,
10178eff-3d08-41f7-b80e-e36ac6629b7a,db6694bc-678b-455f-8209-acfad3e5ae9b,inspections,ctrm,"{""id"": ""db6694bc-678b-455f-8209-acfad3e5ae9b"", ""rules"": {}, ""module"": null, ""status"": ""draft"", ""version"": 1, ""form_type"": ""dependent"", ""semantics"": {""tags"": [""status""], ""time"": [""created_at""], ""identity"": {""key"": ""id"", ""display"": ""inspector_name""}}, ""ui_config"": {}, ""created_at"": ""2026-02-06T11:24:58.457905+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""inspections_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-06T11:24:58.457905+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""ctrm.inspections"", ""entity_type"": ""inspections"", ""dependencies"": [], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""resolve_parent"", ""entity_schema"": ""ctrm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",1,2026-02-08 16:49:22.023183+00,
10aa40cd-fe76-4319-a157-7317664acfd1,584e7173-c56e-4ce0-ba15-661e08a8a199,suppliers,crm,"{""id"": ""584e7173-c56e-4ce0-ba15-661e08a8a199"", ""rules"": {}, ""module"": ""crm"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-07T11:12:28.671317+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""suppliers_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""mapview"", ""metricsview""]}, ""updated_at"": ""2026-02-07T11:12:28.671317+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""crm.accounts"", ""entity_type"": ""suppliers"", ""dependencies"": [], ""display_name"": ""Suppliers"", ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""crm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": ""type = 'supplier'"", ""ui_details_overview"": {}}",1,2026-02-08 19:46:54.826081+00,
10b933e3-07b6-4628-bd86-5e8a6dcaa812,425adfd3-dd5a-4d2b-b9eb-df245c31e074,roles,identity,"{""id"": ""425adfd3-dd5a-4d2b-b9eb-df245c31e074"", ""rules"": {}, ""module"": ""identity"", ""status"": ""draft"", ""version"": 4, ""form_type"": ""simple"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""tableview"", ""global_actions"": [{""form"": ""roles_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""metricsview""]}, ""updated_at"": ""2026-02-09T15:42:13.348987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""identity.roles"", ""entity_type"": ""roles"", ""dependencies"": [], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""identity"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",4,2026-02-09 15:42:13.348987+00,
10c6bbd9-9732-453a-8359-0d3087338c69,fd91f9f0-bef6-430e-9962-7b67bbb06c6a,tasks,unified,"{""id"": ""fd91f9f0-bef6-430e-9962-7b67bbb06c6a"", ""rules"": {}, ""module"": ""unified"", ""status"": ""draft"", ""version"": 1, ""semantics"": {""domain"": ""operations"", ""keywords"": [""task"", ""todo"", ""action"", ""work""], ""description"": ""Individual tasks and action items across functions."", ""example_questions"": [""List all tasks"", ""Show pending todos"", ""Find tasks assigned to me""]}, ""ui_config"": {}, ""created_at"": ""2026-02-06T02:28:11.98248+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-06T02:28:11.98248+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.tasks"", ""entity_type"": ""tasks"", ""dependencies"": [], ""display_name"": ""Tasks"", ""physical_ddl"": null, ""entity_schema"": ""unified"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null}",1,2026-02-06 02:28:11.98248+00,
10f671ae-a6f4-4afe-a1a7-96727a01498a,1b6c6fc3-758b-433e-a726-d1de7f8ca4ec,deals,crm,"{""id"": ""1b6c6fc3-758b-433e-a726-d1de7f8ca4ec"", ""rules"": {}, ""module"": ""crm"", ""status"": ""draft"", ""version"": 2, ""form_type"": ""dependent"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""ui_general"": {}, ""updated_at"": ""2026-02-09T15:18:10.849427+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""crm.deals"", ""entity_type"": ""deals"", ""dependencies"": [], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""resolve_parent"", ""entity_schema"": ""crm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",2,2026-02-09 15:18:10.849427+00,
115727de-068e-458a-a8a6-9c463d0d9293,9496a1f4-37a1-4e33-aa72-d9a27156dd25,user_roles,identity,"{""id"": ""9496a1f4-37a1-4e33-aa72-d9a27156dd25"", ""rules"": {}, ""module"": ""identity"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {""domain"": ""identity"", ""keywords"": [""user"", ""role"", ""assignment"", ""permission""], ""description"": ""Mapping of roles assigned to specific users."", ""partitioning"": {""primary"": ""organization_id"", ""spatial"": ""location_id"", ""global_fallback"": false}, ""example_questions"": [""Show user roles"", ""What roles are assigned to this person?""]}, ""ui_config"": {}, ""created_at"": ""2026-02-06T02:28:11.98248+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""tableview"", ""global_actions"": [{""form"": ""user_roles_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview""]}, ""updated_at"": ""2026-02-06T02:28:11.98248+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""identity.user_roles"", ""entity_type"": ""user_roles"", ""dependencies"": [], ""display_name"": ""User Roles"", ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""identity"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""reference"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",1,2026-02-08 19:46:54.826081+00,
11cc159f-a9b6-4e9e-96c4-b35dca24c4c5,90c08d69-7c08-4c80-a8de-bb61bf2b5872,contracts,crm,"{""id"": ""90c08d69-7c08-4c80-a8de-bb61bf2b5872"", ""rules"": {}, ""module"": ""crm"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""dependent"", ""semantics"": {""domain"": ""crm"", ""keywords"": [""contract"", ""agreement"", ""legal"", ""terms""], ""description"": ""Legal agreements and service contracts with clients."", ""example_questions"": [""List client contracts"", ""Show legal agreements"", ""Find contract terms""]}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-07T06:22:31.728987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""external.contracts"", ""entity_type"": ""contracts"", ""dependencies"": [], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ai_resolution"": ""resolve_parent"", ""entity_schema"": ""crm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null}",1,2026-02-07 10:23:38.996481+00,
123d0358-6f79-4668-86a4-5bdfaf06c591,56d0e877-765c-4ba5-ba83-d4c6f85de2ec,applications,hr,"{""id"": ""56d0e877-765c-4ba5-ba83-d4c6f85de2ec"", ""rules"": {}, ""module"": ""hr"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""composite"", ""semantics"": {""domain"": ""hr"", ""keywords"": [""application"", ""apply"", ""submission"", ""job""], ""lifecycle"": {""column"": ""stage_id"", ""blueprint_id"": ""e7ac3b48-4664-4e8a-8c17-f75ca11736fc"", ""bp_id_column"": ""automation_bp_instance_id"", ""esm_id_column"": ""automation_esm_instance_id""}, ""description"": ""Job applications submitted by candidates."", ""example_questions"": [""Show recent applications"", ""How many people applied for this job?"", ""List pending applications""]}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""applications_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-07T07:04:03.08311+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""hr.applications"", ""entity_type"": ""applications"", ""dependencies"": [], ""display_name"": ""Job Applications"", ""jsonb_schema"": {""type"": ""object"", ""required"": [""processStage""], ""properties"": {""disposition"": {""type"": ""object"", ""properties"": {""status"": {""type"": ""string""}}}, ""processStage"": {""type"": ""string""}}}, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""chain_resolve"", ""entity_schema"": ""hr"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": {""format"": ""APP-{SEQ}"", ""counter_padding"": 5}, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",1,2026-02-08 16:49:22.023183+00,
12733975-9e41-4419-8ab4-d35c5d162088,bd66198c-a8cd-472c-82c2-551642e264c5,assessments,hr,"{""id"": ""bd66198c-a8cd-472c-82c2-551642e264c5"", ""rules"": {}, ""module"": ""hr"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""dependent"", ""semantics"": {""domain"": ""hr"", ""keywords"": [""assessment"", ""test"", ""score"", ""skill""], ""description"": ""Skill assessments and technical tests."", ""example_questions"": [""Show assessment results"", ""List candidates who passed the test"", ""Find coding assessments""]}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-07T07:04:03.08311+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""hr.assessments"", ""entity_type"": ""assessments"", ""dependencies"": [], ""display_name"": ""Assessments"", ""jsonb_schema"": {""type"": ""object"", ""required"": [""assessmentStatus""], ""properties"": {""assessmentStatus"": {""type"": ""string""}, ""assessmentRequester"": {""type"": ""object"", ""required"": [""assessmentName""], ""properties"": {""assessmentName"": {""type"": ""string""}}}}}, ""physical_ddl"": null, ""ai_resolution"": ""resolve_parent"", ""entity_schema"": ""hr"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": {""format"": ""ASS-{SEQ}"", ""counter_padding"": 5}, ""custom_view_sql"": null, ""partition_filter"": null}",1,2026-02-07 07:49:22.408993+00,
128a095f-fff2-4af4-9a41-e02fab2a17e1,dec50931-804c-4087-8bf6-ebe642db85e9,tasks,blueprint,"{""id"": ""dec50931-804c-4087-8bf6-ebe642db85e9"", ""rules"": {}, ""module"": ""blueprint"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""dependent"", ""semantics"": {""domain"": ""pm"", ""keywords"": [""task"", ""todo"", ""action"", ""work""], ""description"": ""Individual tasks and action items."", ""example_questions"": [""List my tasks"", ""Show pending tasks"", ""Find overdue tasks""]}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-05T08:59:32.527529+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.tasks"", ""entity_type"": ""tasks"", ""dependencies"": [""blueprint.tasks""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""entity_schema"": ""blueprint"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ai_resolution_strategy"": ""resolve_parent""}",1,2026-02-07 07:03:25.046456+00,
12b40dd2-f471-47bc-a444-8293623078a6,d02a91f6-083e-4a62-985d-5574f5101399,leave_applications,workforce,"{""id"": ""d02a91f6-083e-4a62-985d-5574f5101399"", ""rules"": {}, ""module"": ""hr"", ""status"": ""draft"", ""version"": 1, ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-07T04:30:53.124112+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-07T05:06:01.479978+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""workforce.leave_applications"", ""entity_type"": ""leave_applications"", ""dependencies"": null, ""display_name"": null, ""physical_ddl"": null, ""entity_schema"": ""workforce"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null}",1,2026-02-07 05:06:01.479978+00,
12e32915-0c4f-4022-a3a8-f141bb97d66f,60c4e8e3-a35d-45c3-adaa-1b4d6a50f381,payroll_summary,analytics,"{""id"": ""60c4e8e3-a35d-45c3-adaa-1b4d6a50f381"", ""rules"": {}, ""module"": ""analytics"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {""domain"": ""analytics"", ""keywords"": [""payroll"", ""summary"", ""report"", ""wages""], ""description"": ""Aggregated summaries of payroll and compensation data."", ""example_questions"": [""Show payroll summary"", ""List wage reports""]}, ""ui_config"": {}, ""created_at"": ""2026-02-06T02:28:11.98248+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""payroll_summary_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-06T02:28:11.98248+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""analytics.av_payroll_run_summary"", ""entity_type"": ""payroll_summary"", ""dependencies"": [], ""display_name"": ""Payroll Run Summary"", ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""analytics"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""analytical"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",1,2026-02-08 16:49:22.023183+00,
130da308-ec67-4905-98fd-c57defecf2fd,56d0e877-765c-4ba5-ba83-d4c6f85de2ec,applications,hr,"{""id"": ""56d0e877-765c-4ba5-ba83-d4c6f85de2ec"", ""rules"": {}, ""module"": ""hr"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""composite"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""applications_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-09T15:42:13.348987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""hr.applications"", ""entity_type"": ""applications"", ""dependencies"": [], ""display_name"": ""Job Applications"", ""jsonb_schema"": {""type"": ""object"", ""required"": [""processStage""], ""properties"": {""disposition"": {""type"": ""object"", ""properties"": {""status"": {""type"": ""string""}}}, ""processStage"": {""type"": ""string""}}}, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""chain_resolve"", ""entity_schema"": ""hr"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""lifecycle"", ""display_format"": {""format"": ""APP-{SEQ}"", ""counter_padding"": 5}, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {""staticTabs"": [], ""dynamicTabs"": [{""label"": ""Candidates"", ""order"": 1, ""props"": {""tabs"": [], ""filters"": [{""value"": ""candidate_id"", ""column"": ""id""}], ""entityType"": ""hr.candidates""}, ""detailView"": false}]}}",1,2026-02-12 04:51:26.905789+00,6ba504d2-65b7-4018-b8a1-323dd686996c
1374810e-8ee3-4715-89e4-25a1f6de5d9f,17d4f685-76ed-43b2-a5f1-2f96780cd18c,prospects,crm,"{""id"": ""17d4f685-76ed-43b2-a5f1-2f96780cd18c"", ""rules"": {}, ""module"": null, ""status"": ""draft"", ""version"": 3, ""form_type"": ""simple"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-09T15:18:10.849427+00:00"", ""sub_panels"": [], ""ui_general"": {}, ""updated_at"": ""2026-02-09T15:42:13.348987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.organizations"", ""entity_type"": ""prospects"", ""dependencies"": [""external.accounts""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""crm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": ""type = 'prospect'"", ""ui_details_overview"": {}}",3,2026-02-12 05:18:59.400544+00,
13942944-4b3f-4816-b51b-aa1894b5283b,ef0560bb-579e-4b51-b44f-3c3b0ff9a67a,screenings,hr,"{""id"": ""ef0560bb-579e-4b51-b44f-3c3b0ff9a67a"", ""rules"": {}, ""module"": ""hr"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""dependent"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""screenings_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-09T15:42:13.348987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""hr.screenings"", ""entity_type"": ""screenings"", ""dependencies"": [], ""display_name"": ""Screenings"", ""jsonb_schema"": {""type"": ""object"", ""required"": [""orderStatus""], ""properties"": {""orderStatus"": {""type"": ""string""}}}, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""resolve_parent"", ""entity_schema"": ""hr"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": {""format"": ""SCR-{SEQ}"", ""counter_padding"": 5}, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {""staticTabs"": [], ""dynamicTabs"": [{""label"": ""Applications"", ""order"": 1, ""props"": {""tabs"": [], ""filters"": [{""value"": ""application_id"", ""column"": ""id""}], ""entityType"": ""hr.applications""}, ""detailView"": false}]}}",1,2026-02-12 09:30:42.836341+00,6ba504d2-65b7-4018-b8a1-323dd686996c
