id,entity_type,entity_schema,base_source,custom_view_sql,partition_filter,dependencies,created_at,updated_at,sub_panels,semantics,rules,ai_metadata,classification,display_format,version,blueprint_hash,form_type,ai_resolution,jsonb_schema,ui_general,ui_details_overview,ui_dashboard,is_active,organization_id,created_by,updated_by,metadata_intent,physical_intent,ui_tableview,ui_gridview,ui_kanbanview,ui_ganttview,ui_calendarview,ui_mapview,ui_detailview,rls_config,registration_mode,dependencies_locked
e644a2e1-666c-4dcc-9fe7-2d1506a3e552,counterparties,ctrm,ctrm.counterparties,,,"[""core.unified_objects""]",2026-02-06 16:54:58.457905+05:30,2026-03-25 02:14:27.012553+05:30,[],"{""tags"": [""category"", ""rating""], ""context"": {""title"": ""Counterparties"", ""status"": ""draft""}, ""metrics"": [""credit_limit""], ""identity"": {""key"": ""id"", ""display"": ""name""}}",{},"{""embedding_model"": ""text-embedding-3-large""}",transactional,,1,,simple,direct,,"{""default_view"": ""tableview"", ""global_actions"": [{""form"": ""counterparties_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""metricsview""]}",{},{},true,,,,[],,{},{},{},{},{},{},{},"{""template"": ""tenant_isolation""}",none,true
1bca3cc4-0440-4b98-b675-5ff1806dfb09,curves,ctrm,ctrm.curves,,,[],2026-02-06 16:54:58.457905+05:30,2026-03-23 23:13:23.591859+05:30,[],"{""tags"": [""commodity"", ""tenor""], ""time"": [""curve_date""], ""context"": {""title"": ""Curves"", ""status"": ""draft""}, ""metrics"": [""price_value""], ""identity"": {""key"": ""id"", ""display"": ""commodity""}}",{},"{""embedding_model"": ""text-embedding-3-large""}",transactional,,1,,simple,direct,,"{""default_view"": ""tableview"", ""global_actions"": [{""form"": ""curves_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""metricsview""]}",{},{},true,,,,[],,{},{},{},{},{},{},{},"{""template"": ""tenant_isolation""}",none,false
f0f6c916-a159-442b-a160-d01ea330de45,customer_segments,crm,crm.customer_segments,,,[],2026-02-12 12:24:21.381993+05:30,2026-03-23 23:13:23.591859+05:30,[],"{""context"": {""icon"": ""Segments"", ""title"": ""Customer_segments"", ""status"": ""draft"", ""description"": ""Logical groupings of customers""}}",{},"{""embedding_model"": ""text-embedding-3-large""}",configuration,,1,,simple,direct,,{},{},{},true,,,,[],,{},{},{},{},{},{},{},"{""template"": ""configuration""}",none,false
ba4cca86-6279-486d-9f9f-724f0d16d5b4,customers_business,crm,crm.accounts,,intent_type = 'CRM_CUSTOMER' AND state_category = 'ACTIVE',"[""unified.organizations"",""core.unified_objects""]",2026-02-09 20:48:10.849427+05:30,2026-03-25 02:15:19.603634+05:30,[],"{""context"": {""title"": ""Customers_business"", ""status"": ""draft""}, ""lifecycle"": {""stages"": [{""id"": ""prospect"", ""name"": ""Prospect"", ""category"": ""NEW"", ""sequence"": 1}, {""id"": ""active"", ""name"": ""Active"", ""category"": ""CLOSED_WON"", ""sequence"": 2}, {""id"": ""churned"", ""name"": ""Churned"", ""category"": ""CLOSED_LOST"", ""sequence"": 3}], ""start_stage"": ""prospect""}, ""assignments"": [{""sql"": ""COALESCE(details->'organization'->>'name', 'Unnamed Customer')"", ""column"": ""name"", ""on_insert"": true, ""overwrite"": true}, {""sql"": ""'crm'"", ""column"": ""module"", ""on_insert"": true}, {""sql"": ""'active'"", ""column"": ""status"", ""on_insert"": true}]}","{""registration"": {""mode"": ""anchor"", ""is_graduated_only"": false, ""migrated_to_column"": true}}","{""embedding_model"": ""text-embedding-3-large""}",master,,3,,simple,direct,,"{""details"": {""name"": ""Accounts"", ""description"": ""Accounts Description"", ""related_table"": null}, ""filters"": [], ""features"": {""print"": false, ""export"": false, ""import"": false, ""kanban"": false, ""sorting"": false, ""calendar"": false, ""filtering"": false, ""export_pdf"": false, ""pagination"": false, ""bulk_actions"": false}, ""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""crm_accounts_min"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""mapview"", ""metricsview""]}","{""staticTabs"": [{""tab"": ""Overview"", ""label"": ""Overview"", ""order"": 1}], ""dynamicTabs"": [{""label"": ""contacts"", ""order"": 2, ""props"": {""tabs"": [], ""filters"": [{""value"": ""id"", ""column"": ""account_id""}], ""entityType"": ""crm.contacts""}, ""detailView"": false}]}",{},true,,,,[],,"{""fields"": [{""order"": 1, ""fieldName"": ""Name"", ""fieldPath"": ""name""}, {""order"": 2, ""fieldName"": ""Display Id"", ""fieldPath"": ""display_id""}, {""order"": 3, ""fieldName"": ""Short Code"", ""fieldPath"": ""short_code""}], ""actions"": {""row"": [{""form"": ""crm_accounts_min"", ""name"": ""Edit""}, {""form"": """", ""name"": ""Details""}, {""form"": """", ""name"": ""Delete""}], ""bulk"": []}, ""groupBy"": [], ""showFeatures"": [""search"", ""pagination"", ""sorting""], ""exportOptions"": [""csv"", ""excel""]}",{},{},{},{},{},{},"{""template"": ""standard""}",anchor,true
3f32bdcf-4533-4f5b-9736-597fac3cb971,customers_individual,crm,crm.contacts,,intent_type = 'CRM_CUSTOMER' AND state_category = 'ACTIVE',"[""unified.contacts"",""core.unified_objects""]",2026-02-23 00:24:40.402282+05:30,2026-03-25 02:14:27.012553+05:30,[],{},{},"{""embedding_model"": ""text-embedding-3-large""}",master,,1,,simple,direct,,{},{},{},true,,,,[],,{},{},{},{},{},{},{},"{""template"": ""standard""}",graduated,true
3a107cf6-0482-419f-809d-bc0bc750a8e5,deals,crm,crm.deals,,"state_category IN ('NEW', 'IN_PROGRESS', 'CLOSED_WON', 'CLOSED_LOST')","[""unified.projects"",""core.unified_objects""]",2026-02-09 20:48:10.849427+05:30,2026-03-25 02:15:19.603634+05:30,[],"{""intent"": ""CRM_DEAL"", ""context"": {""title"": ""Deals"", ""status"": ""draft""}, ""lifecycle"": {""stages"": [{""id"": ""lead"", ""name"": ""Lead"", ""category"": ""NEW"", ""sequence"": 1}, {""id"": ""outreach"", ""name"": ""Outreach"", ""category"": ""IN_PROGRESS"", ""sequence"": 2}, {""id"": ""negotiation"", ""name"": ""Negotiation"", ""category"": ""IN_PROGRESS"", ""sequence"": 3}, {""id"": ""closed_won"", ""name"": ""Closed Won"", ""category"": ""CLOSED_WON"", ""sequence"": 4}, {""id"": ""closed_lost"", ""name"": ""Closed Lost"", ""category"": ""CLOSED_LOST"", ""sequence"": 5}], ""start_stage"": ""lead""}, ""assignments"": [{""sql"": ""COALESCE(details->'deal'->>'name', 'Unnamed Deal')"", ""column"": ""name"", ""on_insert"": true, ""overwrite"": true}, {""sql"": ""'crm'"", ""column"": ""module"", ""on_insert"": true}, {""sql"": ""'active'"", ""column"": ""status"", ""on_insert"": true}, {""sql"": ""'lead'"", ""column"": ""stage_id"", ""on_insert"": true}], ""description"": ""RAW DATA for Deals: Use this to list individual records and transaction details. NOT for executive summaries or totals.""}","{""registration"": {""mode"": ""graduated"", ""is_graduated_only"": true, ""migrated_to_column"": true}}","{""embedding_model"": ""text-embedding-3-large""}",transactional,,1,,composite,direct,,{},{},{},true,,,,"[{""key"": ""account_id"", ""foreign_key"": {""source_table"": ""crm.accounts"", ""source_column"": ""id"", ""display_column"": ""id""}, ""display_name"": ""Account Id"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""discrete"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""actual_end_date"", ""foreign_key"": null, ""display_name"": ""Actual End Date"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""temporal"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""actual_start_date"", ""foreign_key"": null, ""display_name"": ""Actual Start Date"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""temporal"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""amount"", ""foreign_key"": null, ""display_name"": ""Amount"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""measure"", ""order"": [], ""keyword"": false, ""sub_type"": ""continuous"", ""default_aggregation"": ""sum""}, ""is_displayable"": true}, {""key"": ""automation_bp_instance_id"", ""foreign_key"": null, ""display_name"": ""Automation Bp Instance Id"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""discrete"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""automation_esm_instance_id"", ""foreign_key"": null, ""display_name"": ""Automation Esm Instance Id"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""discrete"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""baseline_end_date"", ""foreign_key"": null, ""display_name"": ""Baseline End Date"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""temporal"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""baseline_start_date"", ""foreign_key"": null, ""display_name"": ""Baseline Start Date"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""temporal"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""budget_actual"", ""foreign_key"": null, ""display_name"": ""Budget Actual"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""measure"", ""order"": [], ""keyword"": false, ""sub_type"": ""continuous"", ""default_aggregation"": ""sum""}, ""is_displayable"": true}, {""key"": ""budget_planned"", ""foreign_key"": null, ""display_name"": ""Budget Planned"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""measure"", ""order"": [], ""keyword"": false, ""sub_type"": ""continuous"", ""default_aggregation"": ""sum""}, ""is_displayable"": true}, {""key"": ""budget_remaining"", ""foreign_key"": null, ""display_name"": ""Budget Remaining"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""measure"", ""order"": [], ""keyword"": false, ""sub_type"": ""continuous"", ""default_aggregation"": ""sum""}, ""is_displayable"": true}, {""key"": ""close_date"", ""foreign_key"": null, ""display_name"": ""Close Date"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""temporal"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""contact_id"", ""foreign_key"": {""source_table"": ""unified.contacts"", ""source_column"": ""id"", ""display_column"": ""display_id""}, ""display_name"": ""Contact Id"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""discrete"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""created_at"", ""foreign_key"": null, ""display_name"": ""Created At"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""temporal"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""created_by"", ""foreign_key"": {""source_table"": ""identity.users"", ""source_column"": ""id"", ""display_column"": ""name""}, ""display_name"": ""Created By"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""discrete"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""description"", ""foreign_key"": null, ""display_name"": ""Description"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": true, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""nominal"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""details__contingency"", ""path_depth"": 2, ""foreign_key"": null, ""display_name"": ""Contingency"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""measure"", ""order"": [], ""keyword"": false, ""sub_type"": ""discrete"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""details__implementation"", ""path_depth"": 2, ""foreign_key"": null, ""display_name"": ""Implementation"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""measure"", ""order"": [], ""keyword"": false, ""sub_type"": ""discrete"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""details__licenses"", ""path_depth"": 2, ""foreign_key"": null, ""display_name"": ""Licenses"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""measure"", ""order"": [], ""keyword"": false, ""sub_type"": ""discrete"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""details__notes"", ""path_depth"": 2, ""foreign_key"": null, ""display_name"": ""Notes"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""nominal"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""display_id"", ""foreign_key"": null, ""display_name"": ""Display Id"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": true, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""discrete"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""domain"", ""foreign_key"": null, ""display_name"": ""Domain"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""nominal"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""entity_instance_id"", ""foreign_key"": {""source_table"": ""crm.entity_instances"", ""source_column"": ""id"", ""display_column"": ""id""}, ""display_name"": ""Entity Instance Id"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""discrete"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""health_score"", ""foreign_key"": null, ""display_name"": ""Health Score"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""measure"", ""order"": [], ""keyword"": false, ""sub_type"": ""discrete"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""health_status"", ""foreign_key"": null, ""display_name"": ""Health Status"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""nominal"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""id"", ""foreign_key"": {""source_table"": ""core.unified_objects"", ""source_column"": ""id"", ""display_column"": ""display_id""}, ""display_name"": ""Id"", ""is_mandatory"": true, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""discrete"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""intent_category"", ""foreign_key"": {""source_table"": ""core.enums"", ""source_column"": ""value"", ""display_column"": ""value""}, ""display_name"": ""Intent Category"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""nominal"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""is_active"", ""foreign_key"": null, ""display_name"": ""Is Active"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""boolean"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""module"", ""foreign_key"": null, ""display_name"": ""Module"", ""is_mandatory"": true, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""nominal"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""name"", ""foreign_key"": null, ""display_name"": ""Name"", ""is_mandatory"": true, ""is_read_only"": false, ""is_searchable"": true, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""nominal"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""organization_id"", ""foreign_key"": {""source_table"": ""identity.organizations"", ""source_column"": ""id"", ""display_column"": ""name""}, ""display_name"": ""Organization Id"", ""is_mandatory"": true, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""discrete"", ""default_aggregation"": ""count""}, ""is_displayable"": true}, {""key"": ""owner_id"", ""foreign_key"": {""source_table"": ""identity.users"", ""source_column"": ""id"", ""display_column"": ""name""}, ""display_name"": ""Owner Id"", ""is_mandatory"": false, ""is_read_only"": false, ""is_searchable"": false, ""semantic_type"": {""role"": ""dimension"", ""order"": [], ""keyword"": false, ""sub_type"": ""discr...","CREATE TABLE crm.deals (
    id uuid PRIMARY KEY DEFAULT uuid_generate_v4(),
    organization_id uuid NOT NULL,
    location_id uuid,
    account_id uuid NOT NULL REFERENCES crm.accounts(id),
    primary_contact_id uuid REFERENCES crm.contacts(id),
    entity_instance_id uuid UNIQUE REFERENCES crm.entity_instances(id),
    name text NOT NULL,
    amount numeric NOT NULL DEFAULT 0,
    stage_id text,
    priority text,
    probability numeric(5,2),
    expected_close_date date,
    actual_close_date date,
    lead_source text,
    deal_type text,
    unified_project_id uuid,
    owner_id uuid,
    lost_reason text,
    details jsonb DEFAULT '{}'::jsonb,
    search_vector tsvector GENERATED ALWAYS AS (...) STORED,
    display_id text UNIQUE,
    created_at timestamptz DEFAULT now(),
    updated_at timestamptz DEFAULT now(),
    created_by uuid,
    updated_by uuid,
    automation_bp_instance_id uuid,
    automation_esm_instance_id uuid
);",{},{},{},{},{},{},{},"{""template"": ""standard"", ""vendor_col"": null, ""account_col"": ""account_id"", ""contact_col"": ""contact_id""}",graduated,true
9e87c3e6-a47a-4ac0-be0a-201d9e7c3a9d,deals_summary,analytics,analytics.av_deals_summary,,,[],2026-02-06 07:58:11.98248+05:30,2026-03-25 02:15:19.603634+05:30,[],"{""domain"": ""analytics"", ""context"": {""title"": ""Deals Analytical Summary"", ""module"": ""analytics"", ""status"": ""draft"", ""keywords"": [""deal"", ""summary"", ""report"", ""sales""], ""description"": ""ANALYTICAL REPORT for Deals: Use this for executive dashboards, stage-wise totals, and averages. NOT for listing individual records.""}, ""description"": ""ANALYTICAL REPORT for Deals: Use this for executive dashboards, stage-wise totals, and averages. NOT for listing individual records."", ""example_questions"": [""Show deal summaries"", ""List sales reports""]}","{""registration"": {""mode"": ""none"", ""migrated_to_column"": true}}","{""embedding_model"": ""text-embedding-3-large""}",analytical,,1,,simple,direct,,"{""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""deals_summary_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}",{},{},true,,,,[],,{},{},{},{},{},{},{},"{""template"": ""analytical""}",none,false
d5f368ea-886b-4fe7-bf42-c8a5c5b05333,documents,unified,unified.documents,,,"[""core.unified_objects""]",2026-02-28 02:42:19.16644+05:30,2026-03-25 02:15:19.603634+05:30,[],{},"{""registration"": {""mode"": ""anchor"", ""is_graduated_only"": false, ""migrated_to_column"": true}}","{""embedding_model"": ""text-embedding-3-large""}",master,"{""format"": ""DOC-{COUNTER}"", ""token_config"": [{""type"": ""counter"", ""token"": ""{COUNTER}""}], ""counter_config"": {""reset_period"": ""NEVER""}, ""counter_padding"": 6}",1,,simple,direct,,{},{},{},true,,,,[],,{},{},{},{},{},{},{},"{""template"": ""standard"", ""vendor_col"": null, ""account_col"": null, ""contact_col"": ""sender_id""}",anchor,true
62b2a546-7d4c-4020-8b5c-8b4b6db88722,employees,hr,hr.profiles,,employment_type = 'full-time',"[""identity.organization_users""]",2026-01-24 10:33:06.997383+05:30,2026-03-23 23:13:23.591859+05:30,[],"{""context"": {""title"": ""Employees"", ""module"": ""hr"", ""status"": ""applied""}}",{},"{""embedding_model"": ""text-embedding-3-large""}",transactional,,4,,simple,direct,,"{""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""employees_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}","{""staticTabs"": [{""tab"": ""Activities"", ""label"": ""a"", ""order"": 1}, {""tab"": ""Overview"", ""label"": ""o"", ""order"": 2}], ""dynamicTabs"": []}",{},false,,,,[],,{},{},{},{},{},{},{},{},none,false
c88d7a98-37a8-48b5-9b11-19b4f470230e,envelopes,documents,documents.envelopes,,,"[""core.unified_objects""]",2026-03-06 10:15:11.111879+05:30,2026-03-25 02:14:27.012553+05:30,[],{},{},"{""embedding_model"": ""text-embedding-3-large""}",transactional,,1,,simple,direct,,{},{},{},true,,,,[],,{},{},{},{},{},{},{},"{""template"": ""standard""}",none,true
8abd738d-acf4-4f56-8482-8728fcd4529a,erp_invoices,ctrm,ctrm.erp_invoices,,,[],2026-02-06 16:54:58.457905+05:30,2026-03-23 23:13:23.591859+05:30,[],"{""tags"": [""status"", ""currency""], ""time"": [""due_date""], ""context"": {""title"": ""Erp_invoices"", ""status"": ""draft""}, ""metrics"": [""amount""], ""identity"": {""key"": ""id"", ""display"": ""invoice_number""}}",{},"{""embedding_model"": ""text-embedding-3-large""}",transactional,,1,,dependent,resolve_parent,,"{""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""erp_invoices_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""calendarview"", ""metricsview""]}",{},{},true,,,,[],,{},{},{},{},{},{},{},"{""template"": ""tenant_isolation""}",none,false
7b2a02fb-125b-4fdb-8c37-5ea2622a5a9b,erp_payments,ctrm,ctrm.erp_payments,,,[],2026-02-06 16:54:58.457905+05:30,2026-03-23 23:13:23.591859+05:30,[],"{""tags"": [""method""], ""time"": [""payment_date""], ""context"": {""title"": ""Erp_payments"", ""status"": ""draft""}, ""metrics"": [""amount""], ""identity"": {""key"": ""id"", ""display"": ""reference_number""}}",{},"{""embedding_model"": ""text-embedding-3-large""}",transactional,,1,,dependent,resolve_parent,,"{""default_view"": ""tableview"", ""global_actions"": [{""form"": ""erp_payments_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""metricsview""]}",{},{},true,,,,[],,{},{},{},{},{},{},{},"{""template"": ""tenant_isolation""}",none,false
49c40410-019a-4254-8e13-5166f7a729b8,expense_sheets,workforce,workforce.expense_sheets,"
SELECT 
    base.id,
    base.organization_id,
    base.user_id,
    base.expensesheet_date,
    base.last_date,
    base.grand_total,
    base.status,
    base.stage_id,
    base.display_id,
    base.automation_bp_instance_id,
    base.automation_esm_instance_id,
    base.created_at,
    base.updated_at,
    base.created_by,
    base.updated_by,
    fk_org.name AS organization_display,
    fk_user.name AS user_display,
    (SELECT jsonb_agg(jsonb_build_object(
        'id', esi.id,
        'expense_type_id', esi.expense_type_id,
        'item_date', esi.item_date,
        'amount', esi.amount,
        'description', esi.description
    )) FROM workforce.expense_sheet_items esi WHERE esi.expense_sheet_id = base.id) AS items
FROM workforce.expense_sheets base
LEFT JOIN identity.organizations fk_org ON base.organization_id = fk_org.id
LEFT JOIN identity.users fk_user ON base.user_id = fk_user.id
",,"[""core.unified_objects""]",2026-02-07 10:00:53.124112+05:30,2026-03-25 02:14:27.012553+05:30,[],"{""context"": {""title"": ""Expense_sheets"", ""module"": ""hr"", ""status"": ""draft""}, ""resolution"": {""dependents"": [{""key"": ""items"", ""table"": ""workforce.expense_sheet_items"", ""fk_column"": ""expense_sheet_id""}]}}",{},"{""embedding_model"": ""text-embedding-3-large""}",transactional,,1,,nested,nested_create,,"{""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""expense_sheets_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}",{},{},true,,,,[],,{},{},{},{},{},{},{},"{""template"": ""workforce"", ""owner_col"": ""user_id"", ""status_col"": ""stage_id"", ""approver_col"": ""approver_id"", ""location_col"": ""location_id""}",none,true
5f849f3a-6e07-4096-9c4c-e75b9f85b264,exposures,ctrm,ctrm.exposures,,,[],2026-02-06 16:54:58.457905+05:30,2026-03-23 23:13:23.591859+05:30,[],"{""time"": [""as_of_date""], ""context"": {""title"": ""Exposures"", ""status"": ""draft""}, ""metrics"": [""var_95"", ""credit_exposure"", ""margin_usage_pct""]}",{},"{""embedding_model"": ""text-embedding-3-large""}",transactional,,1,,simple,direct,,"{""default_view"": ""tableview"", ""global_actions"": [{""form"": ""exposures_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""metricsview""]}",{},{},true,,,,[],,{},{},{},{},{},{},{},"{""template"": ""tenant_isolation""}",none,false
c9b71494-0a47-4259-84fd-c943ab291049,financial_profiles,finance,finance.financial_profiles,,,"[""unified.contacts"",""core.unified_objects""]",2026-03-10 08:31:44.185304+05:30,2026-03-25 02:14:27.012553+05:30,[],{},{},"{""embedding_model"": ""text-embedding-3-large""}",master,,1,,simple,direct,,{},{},{},true,,,,[],"
 CREATE TABLE IF NOT EXISTS finance.financial_profiles (
   id uuid PRIMARY KEY REFERENCES identity.organization_users(id) ON DELETE CASCADE,
   organization_id uuid NOT NULL,
   base_salary numeric(15,2) DEFAULT 0,
   currency text DEFAULT 'USD',
   payment_frequency text DEFAULT 'monthly',
   details jsonb DEFAULT '{}'::jsonb,
   search_vector tsvector,
   created_at timestamp with time zone DEFAULT now(),
   updated_at timestamp with time zone DEFAULT now(),
   created_by uuid,
   updated_by uuid
 );",{},{},{},{},{},{},{},"{""template"": ""standard""}",anchor,true
db6694bc-678b-455f-8209-acfad3e5ae9b,inspections,ctrm,ctrm.inspections,,,[],2026-02-06 16:54:58.457905+05:30,2026-03-23 23:13:23.591859+05:30,[],"{""tags"": [""status""], ""time"": [""created_at""], ""context"": {""title"": ""Inspections"", ""status"": ""draft""}, ""identity"": {""key"": ""id"", ""display"": ""inspector_name""}}",{},"{""embedding_model"": ""text-embedding-3-large""}",transactional,,1,,dependent,resolve_parent,,"{""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""inspections_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}",{},{},true,,,,[],,{},{},{},{},{},{},{},"{""template"": ""tenant_isolation""}",none,false
